Date(UTC+1 28 Jan 2024 - 28 Jan 2025),Symbol,Type,Side,Fill Price,Order Price,Filled (crypto amount),Total,Contract Size,Fee,Realized PnL,Net Amount,Wallet,Position Remaining (crypto amount),Crypto Unit
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0141,20.0141,0.06,0.30,0.01,0.00007205,0,-0.00007205,Cross,23.52,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0141,20.0141,0.24,0.30,0.01,0.0002882,0,-0.0002882,Cross,26.92,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0131,20.0131,0.30,0.30,0.01,0.00036024,0,-0.00036024,Cross,25.18,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0174,20.0174,0.16,0.30,0.01,0.00019217,0,-0.00019217,Cross,23.98,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0174,20.0174,0.14,0.30,0.01,0.00016815,0,-0.00016815,Cross,29.58,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0151,20.0151,0.30,0.30,0.01,0.00036027,0,-0.00036027,Cross,26.38,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0162,20.0162,0.30,0.30,0.01,0.00036029,0,-0.00036029,Cross,24.58,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0283,20.0283,0.02,0.30,0.01,0.00002403,0,-0.00002403,Cross,22.86,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0283,20.0283,0.28,0.30,0.01,0.00033648,0,-0.00033648,Cross,30.46,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0186,20.0186,0.30,0.30,0.01,0.00036034,0,-0.00036034,Cross,29.14,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0200,20.0200,0.30,0.30,0.01,0.00036036,0,-0.00036036,Cross,28.42,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0214,20.0214,0.30,0.30,0.01,0.00036039,0,-0.00036039,Cross,27.22,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0230,20.0230,0.30,0.30,0.01,0.00036041,0,-0.00036041,Cross,26.08,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0246,20.0246,0.30,0.30,0.01,0.00036044,0,-0.00036044,Cross,24.88,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0264,20.0264,0.30,0.30,0.01,0.00036048,0,-0.00036048,Cross,23.82,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0304,20.0304,0.30,0.30,0.01,0.00036055,0,-0.00036055,Cross,30.18,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0326,20.0326,0.30,0.30,0.01,0.00036059,0,-0.00036059,Cross,29.88,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0349,20.0349,0.30,0.30,0.01,0.00036063,0,-0.00036063,Cross,29.44,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0375,20.0375,0.30,0.30,0.01,0.00036068,0,-0.00036068,Cross,28.84,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0402,20.0402,0.30,0.30,0.01,0.00036072,0,-0.00036072,Cross,27.82,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0431,20.0431,0.30,0.30,0.01,0.00036078,0,-0.00036078,Cross,25.48,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0462,20.0462,0.30,0.30,0.01,0.00036083,0,-0.00036083,Cross,23.46,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0532,20.0532,0.20,0.30,0.01,0.00024064,0,-0.00024064,Cross,21.60,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0532,20.0532,0.10,0.30,0.01,0.00012032,0,-0.00012032,Cross,22.84,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0496,20.0496,0.30,0.30,0.01,0.00036089,0,-0.00036089,Cross,23.16,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0570,20.0570,0.30,0.30,0.01,0.00036103,0,-0.00036103,Cross,22.02,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0612,20.0612,0.30,0.30,0.01,0.0003611,0,-0.0003611,Cross,21.08,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0656,20.0656,0.30,0.30,0.01,0.00036118,0,-0.00036118,Cross,20.00,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0704,20.0704,0.30,0.30,0.01,0.00036127,0,-0.00036127,Cross,26.68,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0755,20.0755,0.30,0.30,0.01,0.00036136,0,-0.00036136,Cross,24.28,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0810,20.0810,0.30,0.30,0.01,0.00036146,0,-0.00036146,Cross,22.62,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0931,20.0931,0.18,0.30,0.01,0.00021701,0,-0.00021701,Cross,18.50,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0931,20.0931,0.12,0.30,0.01,0.00014467,0,-0.00014467,Cross,22.74,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0868,20.0868,0.30,0.30,0.01,0.00036156,0,-0.00036156,Cross,20.60,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.0999,20.0999,0.30,0.30,0.01,0.0003618,0,-0.0003618,Cross,22.32,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1631,20.1631,0.28,0.30,0.01,0.00033874,0,-0.00033874,Cross,17.72,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1631,20.1631,0.02,0.30,0.01,0.0000242,0,-0.0000242,Cross,21.10,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1071,20.1071,0.18,0.30,0.01,0.00021716,0,-0.00021716,Cross,20.78,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1071,20.1071,0.12,0.30,0.01,0.00014477,0,-0.00014477,Cross,21.72,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1149,20.1149,0.30,0.30,0.01,0.00036207,0,-0.00036207,Cross,20.30,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1322,20.1322,0.30,0.30,0.01,0.00036238,0,-0.00036238,Cross,18.80,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1232,20.1232,0.30,0.30,0.01,0.00036222,0,-0.00036222,Cross,21.40,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1418,20.1418,0.30,0.30,0.01,0.00036255,0,-0.00036255,Cross,19.40,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1520,20.1520,0.30,0.30,0.01,0.00036274,0,-0.00036274,Cross,18.32,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1749,20.1749,0.30,0.30,0.01,0.00036315,0,-0.00036315,Cross,19.70,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.1876,20.1876,0.30,0.30,0.01,0.00036338,0,-0.00036338,Cross,19.10,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.2012,20.2012,0.30,0.30,0.01,0.00036362,0,-0.00036362,Cross,18.02,LINK
2024-12-07 05:30:10,LINK-PERP,Limit,Buy,20.2158,20.2158,0.08,0.30,0.01,0.00009704,0,-0.00009704,Cross,17.44,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.2158,20.2158,0.22,0.30,0.01,0.00026685,0,-0.00026685,Cross,17.36,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.2314,20.2314,0.30,0.30,0.01,0.00036417,0,-0.00036417,Cross,17.14,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.2482,20.2482,0.30,0.30,0.01,0.00036447,0,-0.00036447,Cross,16.84,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.2662,20.2662,0.30,0.30,0.01,0.00036479,0,-0.00036479,Cross,16.54,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.2855,20.2855,0.30,0.30,0.01,0.00036514,0,-0.00036514,Cross,16.24,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.3062,20.3062,0.30,0.30,0.01,0.00036551,0,-0.00036551,Cross,15.94,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.3284,20.3284,0.30,0.30,0.01,0.00036591,0,-0.00036591,Cross,15.64,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.3522,20.3522,0.30,0.30,0.01,0.00036634,0,-0.00036634,Cross,15.34,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.3778,20.3778,0.30,0.30,0.01,0.0003668,0,-0.0003668,Cross,15.04,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.4052,20.4052,0.30,0.30,0.01,0.00036729,0,-0.00036729,Cross,14.74,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.4346,20.4346,0.30,0.30,0.01,0.00036782,0,-0.00036782,Cross,14.44,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.4661,20.4661,0.30,0.30,0.01,0.00036839,0,-0.00036839,Cross,14.14,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.4999,20.4999,0.30,0.30,0.01,0.000369,0,-0.000369,Cross,13.84,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.5361,20.5361,0.30,0.30,0.01,0.00036965,0,-0.00036965,Cross,13.54,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.5750,20.5750,0.30,0.30,0.01,0.00037035,0,-0.00037035,Cross,13.24,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.6167,20.6167,0.30,0.30,0.01,0.0003711,0,-0.0003711,Cross,12.94,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.6614,20.6614,0.30,0.30,0.01,0.00037191,0,-0.00037191,Cross,12.64,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.7094,20.7094,0.30,0.30,0.01,0.00037277,0,-0.00037277,Cross,12.34,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.7608,20.7608,0.30,0.30,0.01,0.00037369,0,-0.00037369,Cross,12.04,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.8160,20.8160,0.30,0.30,0.01,0.00037469,0,-0.00037469,Cross,11.74,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.8752,20.8752,0.30,0.30,0.01,0.00037575,0,-0.00037575,Cross,11.44,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,20.9387,20.9387,0.30,0.30,0.01,0.0003769,0,-0.0003769,Cross,11.14,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.0068,21.0068,0.30,0.30,0.01,0.00037812,0,-0.00037812,Cross,10.84,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.0798,21.0798,0.30,0.30,0.01,0.00037944,0,-0.00037944,Cross,10.54,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.1581,21.1581,0.30,0.30,0.01,0.00038085,0,-0.00038085,Cross,10.24,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.2421,21.2421,0.30,0.30,0.01,0.00038236,0,-0.00038236,Cross,9.94,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.3322,21.3322,0.30,0.30,0.01,0.00038398,0,-0.00038398,Cross,9.64,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.4288,21.4288,0.30,0.30,0.01,0.00038572,0,-0.00038572,Cross,9.34,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.5324,21.5324,0.30,0.30,0.01,0.00038758,0,-0.00038758,Cross,9.04,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.6435,21.6435,0.30,0.30,0.01,0.00038958,0,-0.00038958,Cross,8.74,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.7627,21.7627,0.30,0.30,0.01,0.00039173,0,-0.00039173,Cross,8.44,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,21.8906,21.8906,0.30,0.30,0.01,0.00039403,0,-0.00039403,Cross,8.14,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,22.0277,22.0277,0.30,0.30,0.01,0.0003965,0,-0.0003965,Cross,7.84,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,22.1747,22.1747,0.30,0.30,0.01,0.00039915,0,-0.00039915,Cross,7.54,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,22.3324,22.3324,0.30,0.30,0.01,0.00040198,0,-0.00040198,Cross,7.24,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,22.5016,22.5016,0.30,0.30,0.01,0.00040503,0,-0.00040503,Cross,6.94,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,22.6830,22.6830,0.30,0.30,0.01,0.00040829,0,-0.00040829,Cross,6.64,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,22.8776,22.8776,0.30,0.30,0.01,0.0004118,0,-0.0004118,Cross,6.34,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,23.0863,23.0863,0.30,0.30,0.01,0.00041555,0,-0.00041555,Cross,6.04,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,23.3101,23.3101,0.30,0.30,0.01,0.00041958,0,-0.00041958,Cross,5.74,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,23.5502,23.5502,0.30,0.30,0.01,0.0004239,0,-0.0004239,Cross,5.44,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,23.8077,23.8077,0.30,0.30,0.01,0.00042854,0,-0.00042854,Cross,5.14,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,24.0838,24.0838,0.30,0.30,0.01,0.00043351,0,-0.00043351,Cross,4.84,LINK
2024-12-07 05:30:04,LINK-PERP,Limit,Buy,24.3800,24.3800,0.30,0.30,0.01,0.00043884,0,-0.00043884,Cross,4.54,LINK
2024-12-07 01:52:31,PYTH-PERP,Limit,Buy,0.50950,0.50950,11.0,11.0,1,0.00033627,0,-0.00033627,Cross,1035.0,PYTH
2024-12-07 00:30:19,PYTH-PERP,Limit,Buy,0.51076,0.51076,11.0,11.0,1,0.0003371,0,-0.0003371,Cross,1024.0,PYTH
2024-12-07 00:24:27,PYTH-PERP,Limit,Buy,0.51211,0.51211,11.0,11.0,1,0.00033799,0,-0.00033799,Cross,1013.0,PYTH
2024-12-07 00:23:30,PYTH-PERP,Limit,Buy,0.51356,0.51356,11.0,11.0,1,0.00033895,0,-0.00033895,Cross,1002.0,PYTH
2024-12-07 00:21:47,PYTH-PERP,Limit,Buy,0.51511,0.51511,11.0,11.0,1,0.00033997,0,-0.00033997,Cross,991.0,PYTH
2024-12-07 00:01:37,PYTH-PERP,Limit,Buy,0.51677,0.51677,11.0,11.0,1,0.00034107,0,-0.00034107,Cross,980.0,PYTH
2024-12-06 23:58:27,PYTH-PERP,Limit,Buy,0.51856,0.51856,11.0,11.0,1,0.00034225,0,-0.00034225,Cross,969.0,PYTH
2024-12-06 22:54:02,PYTH-PERP,Limit,Buy,0.52048,0.52048,11.0,11.0,1,0.00034352,0,-0.00034352,Cross,958.0,PYTH
2024-12-06 22:42:59,ONE-PERP,Limit,Sell,0.03968,0.03968,1390.0,1390.0,1,0.00330931,9.72919936,9.72589005,Cross,0.0,ONE
2024-12-06 22:19:40,CRV-PERP,Limit,Buy,1.2184,1.2187,12.6,12.6,0.1,0.00767592,0.59682,0.58914408,Cross,0.0,CRV
2024-12-06 21:50:01,PYTH-PERP,Limit,Buy,0.52253,0.52253,11.0,11.0,1,0.00034487,0,-0.00034487,Cross,947.0,PYTH
2024-12-06 21:38:50,PYTH-PERP,Limit,Buy,0.52474,0.52474,11.0,11.0,1,0.00034633,0,-0.00034633,Cross,936.0,PYTH
2024-12-06 21:15:14,PYTH-PERP,Limit,Buy,0.53027,0.53027,143.0,500.0,1,0.00454972,0,-0.00454972,Cross,925.0,PYTH
2024-12-06 21:15:08,PYTH-PERP,Limit,Buy,0.53010,0.53027,357.0,500.0,1,0.09462285,0,-0.09462285,Cross,782.0,PYTH
2024-12-06 20:29:16,CRV-PERP,Limit,Sell,1.2875,1.2875,4.2,4.2,0.1,0.00032445,0,-0.00032445,Cross,-12.6,CRV
2024-12-06 20:21:58,CRV-PERP,Limit,Sell,1.2655,1.2655,4.2,4.2,0.1,0.00031891,0,-0.00031891,Cross,-8.4,CRV
2024-12-06 20:06:11,CRV-PERP,Limit,Sell,1.2443,1.2443,4.2,4.2,0.1,0.00031356,0,-0.00031356,Cross,-4.2,CRV
2024-12-06 19:57:31,ONE-PERP,Limit,Buy,0.03600,0.03600,190.0,190.0,1,0.0004104,0,-0.0004104,Cross,1390.0,ONE
2024-12-06 16:51:53,CRV-PERP,Limit,Buy,1.1697,1.1697,4.2,4.2,0.1,0.00245637,0.43386,0.43140363,Cross,0.0,CRV
2024-12-06 15:01:26,CRV-PERP,Limit,Sell,1.2730,1.2730,4.2,4.2,0.1,0.0003208,0,-0.0003208,Cross,-4.2,CRV
2024-12-05 23:29:05,PYTH-PERP,Limit,Buy,0.49092,0.49092,25.0,25.0,1,0.00073638,0,-0.00073638,Cross,425.0,PYTH
2024-12-05 23:28:53,ONE-PERP,Limit,Buy,0.03111,0.03111,200.0,200.0,1,0.00037332,0,-0.00037332,Cross,1200.0,ONE
2024-12-05 23:28:38,PYTH-PERP,Limit,Buy,0.49229,0.49229,25.0,25.0,1,0.00073844,0,-0.00073844,Cross,400.0,PYTH
2024-12-05 23:28:36,LINK-PERP,Limit,Buy,21.7334,21.7334,0.04,0.30,0.01,0.00005216,0,-0.00005216,Cross,4.24,LINK
2024-12-05 23:28:36,LINK-PERP,Limit,Buy,21.8852,21.8852,0.30,0.30,0.01,0.00039393,0,-0.00039393,Cross,4.20,LINK
2024-12-05 23:28:36,ONE-PERP,Limit,Buy,0.03149,0.03149,200.0,200.0,1,0.00037788,0,-0.00037788,Cross,1000.0,ONE
2024-12-05 23:28:35,LINK-PERP,Limit,Buy,22.0481,22.0481,0.30,0.30,0.01,0.00039687,0,-0.00039687,Cross,3.90,LINK
2024-12-05 23:28:35,LINK-PERP,Limit,Buy,22.2227,22.2227,0.30,0.30,0.01,0.00040001,0,-0.00040001,Cross,3.60,LINK
2024-12-05 23:28:35,LINK-PERP,Limit,Buy,22.4100,22.4100,0.30,0.30,0.01,0.00040338,0,-0.00040338,Cross,3.30,LINK
2024-12-05 23:28:33,PYTH-PERP,Limit,Buy,0.49376,0.49376,25.0,25.0,1,0.00074064,0,-0.00074064,Cross,375.0,PYTH
2024-12-05 23:28:30,LINK-PERP,Limit,Buy,22.6109,22.6109,0.30,0.30,0.01,0.000407,0,-0.000407,Cross,3.00,LINK
2024-12-05 23:28:26,LINK-PERP,Limit,Buy,22.8264,22.8264,0.30,0.30,0.01,0.00041088,0,-0.00041088,Cross,2.70,LINK
2024-12-05 23:28:26,PYTH-PERP,Limit,Buy,0.49534,0.49534,25.0,25.0,1,0.00074301,0,-0.00074301,Cross,350.0,PYTH
2024-12-05 23:28:19,PYTH-PERP,Limit,Buy,0.49703,0.49703,25.0,25.0,1,0.00074555,0,-0.00074555,Cross,325.0,PYTH
2024-12-05 23:28:19,LINK-PERP,Limit,Buy,23.0575,23.0575,0.30,0.30,0.01,0.00041504,0,-0.00041504,Cross,2.40,LINK
2024-12-05 23:28:15,PYTH-PERP,Limit,Buy,0.49885,0.49885,25.0,25.0,1,0.00074828,0,-0.00074828,Cross,300.0,PYTH
2024-12-05 23:28:07,PYTH-PERP,Limit,Buy,0.50080,0.50080,25.0,25.0,1,0.0007512,0,-0.0007512,Cross,275.0,PYTH
2024-12-05 23:26:56,PYTH-PERP,Limit,Buy,0.50289,0.50289,25.0,25.0,1,0.00075434,0,-0.00075434,Cross,250.0,PYTH
2024-12-05 21:31:08,PYTH-PERP,Limit,Buy,0.50513,0.50513,25.0,25.0,1,0.0007577,0,-0.0007577,Cross,225.0,PYTH
2024-12-05 21:21:50,LINK-PERP,Limit,Buy,23.3053,23.3053,0.23,0.30,0.01,0.00032161,0,-0.00032161,Cross,2.10,LINK
2024-12-05 21:19:28,LINK-PERP,Limit,Buy,23.3053,23.3053,0.07,0.30,0.01,0.00009788,0,-0.00009788,Cross,1.87,LINK
2024-12-05 21:18:26,PYTH-PERP,Limit,Buy,0.50753,0.50753,25.0,25.0,1,0.0007613,0,-0.0007613,Cross,200.0,PYTH
2024-12-05 21:03:20,ONE-PERP,Limit,Buy,0.03190,0.03190,200.0,200.0,1,0.0003828,0,-0.0003828,Cross,800.0,ONE
2024-12-05 21:02:28,PYTH-PERP,Limit,Buy,0.51011,0.51011,25.0,25.0,1,0.00076517,0,-0.00076517,Cross,175.0,PYTH
2024-12-05 21:02:28,LINK-PERP,Limit,Buy,23.5712,23.5712,0.30,0.30,0.01,0.00042428,0,-0.00042428,Cross,1.80,LINK
2024-12-05 20:56:17,PYTH-PERP,Limit,Buy,0.51287,0.51287,25.0,25.0,1,0.00076931,0,-0.00076931,Cross,150.0,PYTH
2024-12-05 20:53:23,ONE-PERP,Limit,Buy,0.03233,0.03233,200.0,200.0,1,0.00038796,0,-0.00038796,Cross,600.0,ONE
2024-12-05 20:52:09,PYTH-PERP,Limit,Buy,0.51583,0.51583,25.0,25.0,1,0.00077375,0,-0.00077375,Cross,125.0,PYTH
2024-12-05 20:46:37,LINK-PERP,Limit,Buy,23.8563,23.8563,0.30,0.30,0.01,0.00042941,0,-0.00042941,Cross,1.50,LINK
2024-12-05 20:44:27,PYTH-PERP,Limit,Buy,0.51901,0.51901,25.0,25.0,1,0.00077852,0,-0.00077852,Cross,100.0,PYTH
2024-12-05 20:37:21,PYTH-PERP,Limit,Buy,0.52242,0.52242,25.0,25.0,1,0.00078363,0,-0.00078363,Cross,75.0,PYTH
2024-12-05 20:02:08,PYTH-PERP,Limit,Buy,0.52608,0.52608,25.0,25.0,1,0.00078912,0,-0.00078912,Cross,50.0,PYTH
2024-12-05 19:58:26,ONE-PERP,Limit,Buy,0.03280,0.03280,200.0,200.0,1,0.0003936,0,-0.0003936,Cross,400.0,ONE
2024-12-05 19:57:40,LINK-PERP,Limit,Buy,24.1620,24.1620,0.30,0.30,0.01,0.00043492,0,-0.00043492,Cross,1.20,LINK
2024-12-05 18:29:22,ONE-PERP,Limit,Buy,0.03330,0.03330,200.0,200.0,1,0.0003996,0,-0.0003996,Cross,200.0,ONE
2024-12-05 18:25:19,LINK-PERP,Limit,Buy,24.4900,24.4900,0.30,0.30,0.01,0.00044082,0,-0.00044082,Cross,0.90,LINK
2024-12-05 18:24:45,PYTH-PERP,Limit,Buy,0.53000,0.53000,25.0,25.0,1,0.000795,0,-0.000795,Cross,25.0,PYTH
2024-12-05 18:18:18,PYTH-PERP,Limit,Sell,0.52871,0.52871,2380.0,6082.0,1,0.07549979,277.26292426,277.18742447,Cross,0.0,PYTH
2024-12-05 18:18:04,PYTH-PERP,Limit,Sell,0.52871,0.52871,2600.0,6082.0,1,0.08247876,302.8922702,302.80979144,Cross,2380.0,PYTH
2024-12-05 18:18:00,PYTH-PERP,Limit,Sell,0.52877,0.52871,1102.0,6082.0,1,0.29135227,128.44584375,128.15449148,Cross,4980.0,PYTH
2024-12-05 13:30:59,OP-PERP,Limit,Sell,2.5816,2.5816,10.0,10.0,0.1,0.00154896,0,-0.00154896,Cross,-10.0,OP
2024-12-05 10:23:07,ONE-PERP,Limit,Sell,0.03313,0.03313,20000.0,20000.0,1,0.039756,112.60156,112.561804,Cross,0.0,ONE
2024-12-05 02:14:12,LINK-PERP,Limit,Buy,23.1829,23.1829,0.30,0.30,0.01,0.00041729,0,-0.00041729,Cross,0.60,LINK
2024-12-05 02:05:21,LINK-PERP,Limit,Buy,23.4500,23.4500,0.30,0.30,0.01,0.0004221,0,-0.0004221,Cross,0.30,LINK
2024-12-04 15:30:33,LINK-PERP,Limit,Sell,25.9000,25.9000,10.00,10.00,0.01,0.01554,21.789,21.77346,Cross,0.00,LINK
2024-12-03 16:40:03,LINK-PERP,Limit,Buy,23.7211,23.7251,10.00,10.00,0.01,0.1186055,0,-0.1186055,Cross,10.00,LINK
2024-12-03 16:02:36,ONE-PERP,Limit,Buy,0.02880,0.02880,10000.0,10000.0,1,0.01728,0,-0.01728,Cross,20000.0,ONE
2024-12-03 11:53:18,XMR-PERP,Limit,Sell,174.75,174.69,2.000,2.000,0.001,0.17475,-0.9,-1.07475,Cross,0.000,XMR
2024-12-03 11:48:27,XMR-PERP,Limit,Buy,175.20,175.20,2.000,2.000,0.001,0.021024,0,-0.021024,Cross,2.000,XMR
2024-12-03 08:57:52,ONE-PERP,Limit,Sell,0.03074,0.03073,28300.0,28300.0,1,0.434971,128.4864431,128.0514721,Cross,10000.0,ONE
2024-12-02 21:44:14,ONE-PERP,Limit,Buy,0.02925,0.02925,5800.0,5800.0,1,0.010179,0,-0.010179,Cross,38300.0,ONE
2024-12-02 09:46:56,ONE-PERP,Limit,Buy,0.02698,0.02698,200.0,200.0,1,0.00032376,0,-0.00032376,Cross,32500.0,ONE
2024-12-02 09:46:07,ONE-PERP,Limit,Buy,0.02707,0.02707,200.0,200.0,1,0.00032484,0,-0.00032484,Cross,32300.0,ONE
2024-12-02 09:46:06,ONE-PERP,Limit,Buy,0.02718,0.02718,200.0,200.0,1,0.00032616,0,-0.00032616,Cross,32100.0,ONE
2024-12-02 09:45:42,ONE-PERP,Limit,Buy,0.02730,0.02730,200.0,200.0,1,0.0003276,0,-0.0003276,Cross,31900.0,ONE
2024-12-02 09:40:57,ONE-PERP,Limit,Buy,0.02745,0.02745,200.0,200.0,1,0.0003294,0,-0.0003294,Cross,31700.0,ONE
2024-12-02 09:40:43,ONE-PERP,Limit,Buy,0.02761,0.02761,200.0,200.0,1,0.00033132,0,-0.00033132,Cross,31500.0,ONE
2024-12-02 09:40:24,ONE-PERP,Limit,Buy,0.02780,0.02780,200.0,200.0,1,0.0003336,0,-0.0003336,Cross,31300.0,ONE
2024-12-02 09:39:30,ONE-PERP,Limit,Buy,0.02802,0.02802,200.0,200.0,1,0.00033624,0,-0.00033624,Cross,31100.0,ONE
2024-12-02 05:08:19,ONE-PERP,Limit,Buy,0.02827,0.02827,200.0,200.0,1,0.00033924,0,-0.00033924,Cross,30900.0,ONE
2024-12-01 21:08:58,ONE-PERP,Limit,Buy,0.02856,0.02856,200.0,200.0,1,0.00034272,0,-0.00034272,Cross,30700.0,ONE
2024-12-01 20:35:15,ONE-PERP,Limit,Buy,0.02890,0.02890,200.0,200.0,1,0.0003468,0,-0.0003468,Cross,30500.0,ONE
2024-11-29 19:10:12,ONE-PERP,Limit,Buy,0.02577,0.02577,200.0,200.0,1,0.00030924,0,-0.00030924,Cross,29900.0,ONE
2024-11-29 19:10:12,ONE-PERP,Limit,Buy,0.02577,0.02577,200.0,200.0,1,0.00030924,0,-0.00030924,Cross,30100.0,ONE
2024-11-29 19:10:12,ONE-PERP,Limit,Buy,0.02577,0.02577,200.0,200.0,1,0.00030924,0,-0.00030924,Cross,30300.0,ONE
2024-11-29 19:10:12,ONE-PERP,Limit,Buy,0.02577,0.02577,200.0,200.0,1,0.00030924,0,-0.00030924,Cross,29500.0,ONE
